utc_time;AUT;BEL;BGR;HRV;CZE;DNK;EST;FIN;FRA;DEU;GRC;HUN;IRL;ITA;LVA;LTU;LUX;NLD;NOR;POL;PRT;ROU;SVK;SVN;ESP;SWE;CHE;GBR;CYP;MLT
2015-01-04T08:00:00Z;0.898194;0.094521;0.133236;0.260611;0.673795;0.533993;0.642922;0.364216;0.095581;0.502706;0.318864;0.904569;0.110454;0.355071;0.790381;0.822674;0.304577;0.222832;0.603687;0.788680;0.157811;0.250587;0.785128;0.041333;0.110896;0.612372;0.271595;0.149754;0.026845;1.000000
2015-01-04T09:00:00Z;0.910414;0.105936;0.114147;0.249442;0.686358;0.531412;0.623395;0.351667;0.093655;0.521590;0.288966;0.909243;0.135450;0.358696;0.790866;0.847772;0.278239;0.207089;0.624931;0.822233;0.131483;0.286057;0.778150;0.056428;0.110618;0.612373;0.253548;0.166010;0.027580;1.000000
2015-01-04T10:00:00Z;0.914204;0.116564;0.151991;0.246782;0.689628;0.527491;0.611885;0.339766;0.092874;0.533107;0.269576;0.909813;0.181517;0.380682;0.791537;0.860541;0.284551;0.224025;0.651419;0.831907;0.118155;0.334260;0.769920;0.070024;0.118015;0.603933;0.230212;0.196031;0.029519;1.000000
2015-01-04T11:00:00Z;0.912805;0.130676;0.283675;0.230587;0.690697;0.513530;0.609768;0.323421;0.089649;0.528208;0.220491;0.907286;0.253954;0.411353;0.792422;0.866807;0.301136;0.246049;0.667889;0.817416;0.106294;0.385707;0.772365;0.080588;0.136795;0.574930;0.226893;0.225838;0.043457;1.000000
2015-01-04T12:00:00Z;0.830716;0.139833;0.449434;0.138321;0.684239;0.546677;0.660324;0.276332;0.097736;0.450785;0.182586;0.759641;0.251514;0.422051;0.795311;0.863846;0.324971;0.196804;0.660634;0.805269;0.093132;0.372106;0.545988;0.074858;0.162690;0.515558;0.306349;0.265822;0.069510;1.000000
2015-01-04T13:00:00Z;0.868111;0.106923;0.615454;0.180944;0.688386;0.459691;0.666032;0.273691;0.089487;0.440473;0.138162;0.845980;0.272282;0.379568;0.795395;0.870690;0.290064;0.180664;0.653607;0.766061;0.084189;0.376087;0.697434;0.125509;0.164633;0.496531;0.260045;0.250046;0.050227;0.999924
2015-01-04T14:00:00Z;0.832088;0.069279;0.664508;0.206803;0.655112;0.388886;0.664187;0.268428;0.080159;0.401141;0.150703;0.851706;0.268776;0.325987;0.793002;0.885344;0.179586;0.152264;0.631628;0.720461;0.076042;0.405256;0.709132;0.126409;0.149426;0.471638;0.223872;0.230065;0.050602;1.000000
2015-01-04T15:00:00Z;0.804508;0.057993;0.716560;0.212980;0.613396;0.366151;0.644759;0.255465;0.074855;0.370915;0.146853;0.807140;0.260130;0.261905;0.785179;0.876884;0.085265;0.124681;0.640078;0.727248;0.077256;0.449117;0.644706;0.105188;0.112573;0.438189;0.171735;0.223708;0.058319;1.000000
2015-01-04T16:00:00Z;0.796399;0.060298;0.739409;0.212639;0.603721;0.354776;0.621524;0.243109;0.079474;0.347369;0.168482;0.772085;0.260618;0.232345;0.774205;0.853227;0.045231;0.106860;0.660170;0.728135;0.106632;0.461575;0.633816;0.067127;0.102525;0.400905;0.137505;0.226978;0.076521;1.000000
2015-01-04T17:00:00Z;0.813579;0.074770;0.749024;0.203981;0.614801;0.363116;0.590835;0.232150;0.088462;0.323522;0.198294;0.771260;0.276048;0.239135;0.756365;0.809789;0.044424;0.102455;0.657865;0.714742;0.132249;0.421879;0.630101;0.040177;0.095332;0.366904;0.119225;0.236407;0.111844;1.000000
2015-01-04T18:00:00Z;0.822875;0.083646;0.653047;0.084714;0.607304;0.360116;0.545256;0.211227;0.083052;0.266869;0.207572;0.755206;0.260802;0.235021;0.715254;0.708724;0.067239;0.099223;0.605629;0.696133;0.139247;0.433972;0.690335;0.042125;0.083208;0.351729;0.174470;0.217266;0.226327;0.997998
2015-01-04T19:00:00Z;0.828356;0.105443;0.614479;0.087836;0.591298;0.373822;0.563860;0.206109;0.086969;0.289790;0.246068;0.816488;0.291840;0.208367;0.717388;0.660305;0.059149;0.151268;0.582221;0.669762;0.139278;0.387023;0.659905;0.044981;0.081970;0.348629;0.167252;0.223134;0.258713;0.975047
2015-01-04T20:00:00Z;0.804511;0.118382;0.497484;0.071951;0.584794;0.360202;0.566338;0.212156;0.095270;0.291236;0.285713;0.820182;0.323415;0.247348;0.725853;0.673418;0.050517;0.198981;0.586827;0.639845;0.132459;0.374517;0.591469;0.037202;0.080507;0.314626;0.165494;0.231582;0.233984;0.936039
2015-01-04T21:00:00Z;0.761359;0.123102;0.460268;0.062572;0.570322;0.372049;0.530336;0.211835;0.107831;0.281921;0.305431;0.760258;0.349173;0.256072;0.694093;0.677153;0.065671;0.223718;0.584662;0.626232;0.128665;0.356854;0.567005;0.033410;0.074165;0.263130;0.177312;0.240003;0.181200;0.947351
2015-01-04T22:00:00Z;0.748053;0.128578;0.457063;0.059639;0.549789;0.391693;0.484268;0.209611;0.115826;0.293111;0.334914;0.749996;0.372911;0.263141;0.668435;0.664609;0.071919;0.250135;0.564554;0.603063;0.124433;0.362862;0.599427;0.026220;0.068888;0.227144;0.197724;0.248113;0.170812;0.936039
2015-01-04T23:00:00Z;0.728040;0.142153;0.490966;0.071845;0.531180;0.415049;0.432939;0.203549;0.114615;0.320742;0.375714;0.757299;0.379679;0.258188;0.643513;0.634034;0.078029;0.264963;0.538590;0.586712;0.120058;0.383761;0.622617;0.024891;0.063431;0.200096;0.213395;0.262471;0.202770;0.925692
2015-01-05T00:00:00Z;0.559023;0.130432;0.378437;0.082699;0.556585;0.475696;0.355162;0.214801;0.092821;0.321206;0.354212;0.686823;0.375814;0.277418;0.674574;0.611429;0.079924;0.197724;0.489116;0.563604;0.121540;0.283742;0.683029;0.211847;0.062162;0.187312;0.197123;0.228714;0.294770;0.951891
2015-01-05T01:00:00Z;0.620910;0.165793;0.403148;0.122256;0.541342;0.486409;0.397253;0.208295;0.088444;0.359082;0.310682;0.707883;0.375477;0.280629;0.684805;0.590747;0.075003;0.217841;0.443751;0.524152;0.104450;0.287179;0.716570;0.176092;0.058004;0.170210;0.196778;0.251011;0.385595;0.963242
2015-01-05T02:00:00Z;0.671800;0.171226;0.416289;0.175044;0.505527;0.439745;0.396117;0.203927;0.092269;0.399705;0.299716;0.704659;0.406007;0.322189;0.666746;0.564312;0.078445;0.227604;0.406730;0.475624;0.087531;0.276945;0.684093;0.088024;0.057364;0.158684;0.212978;0.257866;0.478719;0.944172
2015-01-05T03:00:00Z;0.648136;0.180416;0.408819;0.218465;0.483476;0.389169;0.395300;0.197258;0.096953;0.437727;0.297745;0.688943;0.419522;0.303556;0.646288;0.544252;0.077297;0.238001;0.362068;0.439813;0.070690;0.253963;0.558653;0.052549;0.057173;0.142878;0.202462;0.237815;0.562283;0.942505
2015-01-05T04:00:00Z;0.647284;0.186199;0.413894;0.277238;0.484758;0.337108;0.402626;0.188313;0.101990;0.467428;0.296572;0.674316;0.437248;0.277143;0.638582;0.560898;0.076795;0.253130;0.317041;0.403382;0.052923;0.250644;0.461126;0.035439;0.059090;0.140197;0.201885;0.228655;0.654417;0.870602
2015-01-05T05:00:00Z;0.634524;0.190587;0.446255;0.346919;0.505690;0.273353;0.408074;0.174293;0.106445;0.482729;0.295679;0.626555;0.471006;0.262818;0.624048;0.559288;0.075807;0.275020;0.271924;0.364844;0.037534;0.271157;0.354074;0.028169;0.061171;0.143618;0.202161;0.224656;0.765547;0.827331
2015-01-05T06:00:00Z;0.471807;0.171945;0.569780;0.383492;0.480125;0.124195;0.470100;0.129980;0.112110;0.432425;0.264955;0.395289;0.439223;0.281908;0.602708;0.475670;0.081504;0.225811;0.228259;0.348762;0.049426;0.339182;0.137261;0.040947;0.068300;0.140968;0.181842;0.169185;0.798711;0.833178
2015-01-05T07:00:00Z;0.629430;0.209909;0.580269;0.406467;0.510556;0.086811;0.417372;0.102268;0.105621;0.436618;0.350314;0.489955;0.488718;0.348521;0.616817;0.492468;0.104568;0.270097;0.197092;0.373333;0.036413;0.394523;0.106047;0.036142;0.071462;0.127512;0.160490;0.199879;0.808409;0.749318
2015-01-05T08:00:00Z;0.769238;0.217617;0.515824;0.504054;0.533255;0.067174;0.356964;0.082929;0.105803;0.429738;0.459027;0.636074;0.505882;0.493772;0.621439;0.543186;0.102167;0.287166;0.185086;0.423049;0.029437;0.491399;0.238314;0.019693;0.073605;0.118450;0.134988;0.237242;0.794882;0.368947
2015-01-05T09:00:00Z;0.807976;0.211145;0.624539;0.548186;0.574300;0.063576;0.330133;0.086536;0.110621;0.422088;0.570249;0.711189;0.518627;0.587823;0.561155;0.592466;0.104427;0.256168;0.189889;0.439949;0.016368;0.564504;0.294260;0.005481;0.066246;0.095999;0.106249;0.266785;0.782312;0.108600
2015-01-05T10:00:00Z;0.823112;0.193705;0.696677;0.534249;0.615778;0.064872;0.304662;0.085015;0.109053;0.407323;0.668419;0.727477;0.537135;0.664480;0.516337;0.615704;0.099137;0.233801;0.202223;0.441974;0.011788;0.605867;0.332358;0.022405;0.076157;0.085186;0.096073;0.288450;0.772565;0.052024
2015-01-05T11:00:00Z;0.833674;0.166132;0.730238;0.433576;0.627267;0.062944;0.283835;0.080209;0.104033;0.373278;0.737028;0.739304;0.536351;0.672365;0.482614;0.592270;0.083170;0.212355;0.220962;0.407401;0.017204;0.593837;0.434206;0.044146;0.092820;0.075091;0.096730;0.299643;0.753770;0.199463
2015-01-05T12:00:00Z;0.753206;0.134232;0.734887;0.265346;0.621191;0.039412;0.307541;0.064186;0.097294;0.293397;0.685904;0.488474;0.442398;0.595659;0.470713;0.528089;0.086908;0.141417;0.220480;0.374522;0.043137;0.490513;0.450667;0.060010;0.098020;0.074832;0.086578;0.224643;0.674053;0.595769
2015-01-05T13:00:00Z;0.824873;0.144776;0.513926;0.198148;0.589785;0.030163;0.270483;0.055697;0.091912;0.246881;0.695238;0.654938;0.445193;0.523951;0.381146;0.531248;0.062533;0.174966;0.232263;0.354208;0.059111;0.406292;0.738027;0.024891;0.107680;0.058260;0.081412;0.253741;0.704982;0.807449
2015-01-05T14:00:00Z;0.848903;0.146484;0.357158;0.156515;0.502587;0.021174;0.246650;0.055642;0.077600;0.194362;0.631976;0.760701;0.406168;0.390372;0.295327;0.535717;0.063429;0.182015;0.248592;0.338294;0.082662;0.331999;0.811621;0.018443;0.104082;0.055030;0.083079;0.267907;0.739980;0.930219
2015-01-05T15:00:00Z;0.849428;0.123302;0.382109;0.102905;0.448697;0.018230;0.251628;0.062407;0.073350;0.158855;0.629972;0.804223;0.414484;0.276470;0.243042;0.488750;0.052081;0.167788;0.268189;0.317489;0.071678;0.324231;0.778150;0.011563;0.087721;0.050187;0.095275;0.262489;0.815115;0.979134
2015-01-05T16:00:00Z;0.843091;0.112649;0.402319;0.060509;0.410345;0.020238;0.246044;0.067600;0.078617;0.136591;0.654462;0.826775;0.441934;0.250658;0.197752;0.437088;0.042914;0.162413;0.294988;0.308286;0.076179;0.317527;0.711942;0.007270;0.088230;0.046843;0.117556;0.268306;0.893600;0.990596
2015-01-05T17:00:00Z;0.826488;0.098679;0.401987;0.037750;0.362755;0.026322;0.223572;0.067836;0.081469;0.121874;0.651717;0.843967;0.492447;0.242839;0.160095;0.359126;0.034913;0.157869;0.323707;0.287898;0.067535;0.297659;0.579344;0.005481;0.086473;0.043075;0.140843;0.283301;0.938977;0.991009
2015-01-05T18:00:00Z;0.669570;0.100363;0.347729;0.051653;0.297611;0.032595;0.196442;0.080277;0.080077;0.111036;0.558488;0.683168;0.482895;0.241123;0.156247;0.310604;0.034734;0.136661;0.306109;0.320988;0.057557;0.282321;0.333792;0.021243;0.081865;0.040351;0.190086;0.258483;0.909731;0.974593
2015-01-05T19:00:00Z;0.682338;0.126795;0.368662;0.039883;0.253532;0.036906;0.176979;0.073203;0.090554;0.100282;0.558933;0.720876;0.483192;0.225216;0.086802;0.254488;0.050441;0.174746;0.322529;0.290392;0.046344;0.235717;0.354074;0.033746;0.084755;0.046967;0.181744;0.298658;0.962334;0.926339
2015-01-05T20:00:00Z;0.661630;0.115186;0.374252;0.039449;0.198319;0.037973;0.155145;0.066642;0.095255;0.079172;0.539582;0.720414;0.442758;0.220209;0.040641;0.206667;0.052634;0.181545;0.325350;0.252855;0.041409;0.199671;0.328059;0.031169;0.089365;0.060009;0.174151;0.315938;0.974538;0.912759
2015-01-05T21:00:00Z;0.668275;0.084625;0.354857;0.055376;0.170762;0.047039;0.119274;0.071915;0.087599;0.068134;0.526880;0.750124;0.380192;0.219715;0.021045;0.153491;0.050006;0.169639;0.328402;0.208445;0.034729;0.177788;0.312426;0.038670;0.093411;0.072338;0.168365;0.315688;0.990144;0.849551
2015-01-05T22:00:00Z;0.653123;0.063790;0.362463;0.073871;0.151934;0.060137;0.092878;0.078287;0.080072;0.062204;0.499107;0.733050;0.436565;0.217148;0.011907;0.121267;0.046093;0.159474;0.325057;0.176272;0.030597;0.169943;0.256460;0.045819;0.099050;0.091319;0.165575;0.321239;0.998968;0.757574
2015-01-05T23:00:00Z;0.609853;0.051848;0.397327;0.105244;0.140087;0.077439;0.070956;0.081831;0.074566;0.060897;0.462593;0.703074;0.447773;0.215684;0.008465;0.102576;0.042005;0.146957;0.331753;0.151140;0.028369;0.177115;0.224425;0.057439;0.101915;0.113106;0.169724;0.322187;0.999612;0.641999
2015-01-06T00:00:00Z;0.378654;0.055661;0.410093;0.243133;0.096633;0.092877;0.050638;0.092369;0.074030;0.061368;0.420080;0.448878;0.347584;0.237522;0.035877;0.186156;0.070494;0.106618;0.369640;0.144048;0.050305;0.163262;0.204906;0.089436;0.088399;0.105953;0.176705;0.304402;0.970410;0.666765
2015-01-06T01:00:00Z;0.356834;0.067288;0.459753;0.252286;0.078867;0.105681;0.042631;0.087265;0.081110;0.051032;0.375421;0.452811;0.286108;0.241492;0.033011;0.205174;0.055475;0.114745;0.378050;0.130183;0.060149;0.211298;0.146235;0.083227;0.089026;0.138470;0.183486;0.341853;0.976166;0.665114
2015-01-06T02:00:00Z;0.311483;0.065504;0.421541;0.240493;0.077419;0.116869;0.038008;0.086524;0.082298;0.043421;0.335172;0.445329;0.330707;0.239092;0.028776;0.181056;0.052710;0.129660;0.379205;0.123091;0.058748;0.233176;0.139219;0.094479;0.094538;0.179140;0.188265;0.373601;0.988694;0.688229
2015-01-06T03:00:00Z;0.312882;0.062246;0.421876;0.235510;0.069336;0.141715;0.031204;0.100309;0.081682;0.045642;0.328943;0.482146;0.324735;0.229587;0.021516;0.148646;0.054087;0.135902;0.379187;0.116829;0.045178;0.208927;0.172709;0.100495;0.099042;0.217345;0.182764;0.385670;0.962896;0.742714
2015-01-06T04:00:00Z;0.314950;0.065480;0.455329;0.233745;0.062264;0.187885;0.026563;0.119583;0.087559;0.053297;0.326866;0.524340;0.310271;0.219238;0.015649;0.121617;0.054540;0.138466;0.382634;0.113132;0.036732;0.210238;0.215790;0.102825;0.103232;0.255431;0.181129;0.393026;0.945105;0.785642
2015-01-06T05:00:00Z;0.335466;0.071618;0.523048;0.213603;0.050114;0.250529;0.022993;0.139678;0.094643;0.062793;0.323159;0.581564;0.270957;0.208590;0.011263;0.097127;0.055682;0.136863;0.394711;0.109898;0.032373;0.236754;0.238314;0.095209;0.106418;0.290707;0.181530;0.389650;0.928925;0.844873
2015-01-06T06:00:00Z;0.239051;0.088745;0.693144;0.195430;0.050637;0.253589;0.013383;0.165106;0.102289;0.065286;0.417535;0.510998;0.323956;0.196462;0.006184;0.095973;0.078799;0.157170;0.382402;0.118894;0.021532;0.324337;0.240868;0.088730;0.116477;0.275586;0.243448;0.340646;0.975369;0.962788
2015-01-06T07:00:00Z;0.228961;0.110665;0.755069;0.233756;0.049812;0.301341;0.013256;0.176349;0.124406;0.084184;0.469143;0.531917;0.305886;0.215853;0.005638;0.090248;0.098190;0.202003;0.436308;0.132712;0.020340;0.392798;0.228192;0.078642;0.114294;0.335622;0.239752;0.330089;1.000000;0.979588
2015-01-06T08:00:00Z;0.209881;0.179847;0.751484;0.280396;0.054512;0.342035;0.016165;0.190758;0.142878;0.102660;0.490785;0.539796;0.271799;0.292144;0.008991;0.073038;0.123013;0.218340;0.495333;0.159459;0.025987;0.431904;0.219490;0.057950;0.107497;0.408784;0.189853;0.336697;0.989203;0.971415
2015-01-06T09:00:00Z;0.223115;0.212126;0.749346;0.221632;0.062377;0.380419;0.025201;0.214099;0.157135;0.122432;0.523306;0.541999;0.249480;0.411958;0.011568;0.068535;0.148513;0.213116;0.508975;0.161029;0.020758;0.502927;0.246022;0.040177;0.093461;0.483235;0.116769;0.338865;0.958743;0.947351
2015-01-06T10:00:00Z;0.225303;0.240039;0.753262;0.176146;0.073397;0.416239;0.037937;0.244544;0.170729;0.153090;0.551063;0.523251;0.250371;0.448125;0.013614;0.062434;0.166864;0.213245;0.537343;0.157118;0.030489;0.551680;0.242145;0.027605;0.092512;0.550403;0.075021;0.352630;0.896755;0.921812
2015-01-06T11:00:00Z;0.216534;0.236018;0.757209;0.136867;0.081698;0.440958;0.047905;0.280745;0.177664;0.176684;0.579139;0.484627;0.262142;0.435884;0.017595;0.060693;0.160636;0.204477;0.546833;0.153106;0.046877;0.577720;0.221956;0.020787;0.097584;0.600573;0.061084;0.351779;0.726266;0.903705
2015-01-06T12:00:00Z;0.109711;0.268130;0.806599;0.066306;0.069904;0.411737;0.047836;0.382763;0.202116;0.165829;0.441793;0.288918;0.256642;0.407722;0.024438;0.045109;0.201518;0.141503;0.507303;0.135285;0.034938;0.596851;0.161857;0.024891;0.100276;0.571931;0.096449;0.354046;0.514368;0.937979
2015-01-06T13:00:00Z;0.122773;0.246403;0.776228;0.054723;0.074694;0.454774;0.053242;0.407535;0.216517;0.179387;0.498663;0.331141;0.241093;0.320844;0.027062;0.049921;0.162671;0.182181;0.513804;0.140057;0.040873;0.582159;0.165077;0.021013;0.097940;0.598793;0.081663;0.360627;0.392800;0.960064
2015-01-06T14:00:00Z;0.116912;0.234641;0.743259;0.045540;0.079088;0.498148;0.068287;0.436863;0.216419;0.192437;0.440028;0.293063;0.247161;0.165858;0.041688;0.083820;0.151301;0.191647;0.523001;0.158244;0.046096;0.600618;0.145229;0.021013;0.091248;0.629081;0.096741;0.319091;0.495168;0.963696
2015-01-06T15:00:00Z;0.092301;0.242009;0.738239;0.055567;0.080024;0.528327;0.085382;0.464211;0.202787;0.206770;0.452739;0.220689;0.231425;0.128039;0.056781;0.111897;0.170005;0.199420;0.505913;0.187428;0.038162;0.648840;0.129529;0.026487;0.072297;0.665193;0.117781;0.263133;0.490075;0.961880
2015-01-06T16:00:00Z;0.076965;0.265854;0.732495;0.062188;0.085134;0.557713;0.106653;0.498723;0.202313;0.227706;0.462468;0.173445;0.227810;0.106493;0.078449;0.141403;0.167743;0.223591;0.502699;0.227567;0.041382;0.719300;0.123882;0.030552;0.075670;0.698312;0.134978;0.241456;0.508948;0.951891
2015-01-06T17:00:00Z;0.061912;0.288418;0.718286;0.070114;0.091065;0.571113;0.129516;0.538356;0.195454;0.242726;0.441275;0.136086;0.272438;0.092334;0.105873;0.162703;0.151689;0.260185;0.507615;0.269715;0.042592;0.771348;0.120191;0.032117;0.075188;0.725402;0.148287;0.219992;0.542279;0.923105
2015-01-06T18:00:00Z;0.055271;0.305426;0.695617;0.075079;0.111643;0.537981;0.185282;0.588675;0.185807;0.237868;0.465730;0.119399;0.312383;0.081549;0.212054;0.198460;0.121227;0.288675;0.474299;0.381062;0.038326;0.689365;0.133345;0.044981;0.073286;0.720023;0.228909;0.218497;0.704514;0.788737
2015-01-06T19:00:00Z;0.042513;0.348670;0.673764;0.081581;0.098415;0.541933;0.195752;0.614615;0.179221;0.269915;0.416229;0.095532;0.393327;0.078032;0.229718;0.223030;0.145003;0.359580;0.387475;0.417125;0.043954;0.673036;0.106913;0.040561;0.071736;0.761071;0.222206;0.212746;0.890363;0.737761
2015-01-06T20:00:00Z;0.033184;0.358655;0.664971;0.089384;0.097032;0.559121;0.221760;0.637150;0.139524;0.290971;0.384781;0.083793;0.425052;0.074906;0.234132;0.255875;0.261186;0.351375;0.415464;0.459056;0.058154;0.664105;0.085228;0.036849;0.066615;0.769390;0.214797;0.212860;0.913161;0.612280
2015-01-06T21:00:00Z;0.026264;0.268938;0.663913;0.094780;0.112816;0.568992;0.271615;0.665657;0.115217;0.284778;0.347246;0.071218;0.492385;0.073558;0.274701;0.292405;0.260484;0.258398;0.460383;0.490117;0.067032;0.617738;0.060763;0.038301;0.063574;0.761870;0.198765;0.209912;0.834979;0.438704
2015-01-06T22:00:00Z;0.025192;0.207104;0.668615;0.106148;0.124410;0.550916;0.320651;0.694673;0.102927;0.283811;0.322621;0.080205;0.583598;0.072615;0.316536;0.320315;0.244067;0.231993;0.528286;0.514069;0.075170;0.556731;0.046768;0.039410;0.062574;0.754068;0.197334;0.230063;0.765769;0.297589
2015-01-06T23:00:00Z;0.031353;0.158562;0.680986;0.115830;0.135533;0.420568;0.362670;0.720067;0.089465;0.284709;0.312721;0.097032;0.714205;0.071564;0.357762;0.339052;0.218742;0.214943;0.555352;0.529236;0.082332;0.498705;0.038129;0.041725;0.063150;0.741355;0.202960;0.267855;0.653488;0.200453
2015-01-07T00:00:00Z;0.041367;0.146195;0.699161;0.083802;0.146288;0.341392;0.433409;0.799141;0.077558;0.245116;0.356796;0.099960;0.829660;0.085391;0.478565;0.383140;0.321033;0.177694;0.533252;0.554489;0.089954;0.403201;0.027406;0.048421;0.049976;0.694384;0.228364;0.355845;0.455348;0.146162
2015-01-07T01:00:00Z;0.076546;0.109876;0.704463;0.089298;0.157157;0.356920;0.427593;0.794565;0.062461;0.246919;0.376223;0.150527;0.865678;0.083738;0.465580;0.385769;0.229952;0.176879;0.453026;0.551829;0.099809;0.423712;0.035537;0.046676;0.044949;0.680481;0.181155;0.411780;0.427444;0.126900
2015-01-07T02:00:00Z;0.104934;0.084884;0.737447;0.077640;0.196312;0.350545;0.427957;0.796086;0.059785;0.263017;0.385127;0.205222;0.913280;0.077995;0.460355;0.390570;0.163962;0.142873;0.448351;0.559872;0.109891;0.466735;0.058960;0.045399;0.042045;0.651611;0.141219;0.464072;0.413262;0.087412
2015-01-07T03:00:00Z;0.128073;0.081091;0.735891;0.076518;0.220995;0.332509;0.435757;0.789111;0.049989;0.263681;0.404618;0.241375;0.933638;0.069593;0.466387;0.437488;0.160775;0.125408;0.364864;0.577589;0.111771;0.483093;0.067693;0.047983;0.038945;0.607647;0.140714;0.508615;0.359664;0.033105
2015-01-07T04:00:00Z;0.174336;0.080113;0.727695;0.073359;0.245501;0.328869;0.449181;0.775430;0.049354;0.264045;0.413751;0.298110;0.935726;0.061463;0.477375;0.481980;0.145645;0.131399;0.282454;0.583490;0.119036;0.488801;0.093699;0.052549;0.038655;0.557961;0.125850;0.544062;0.353729;0.003954
2015-01-07T05:00:00Z;0.227392;0.088274;0.718040;0.067610;0.287437;0.297329;0.469663;0.746457;0.057532;0.250552;0.397616;0.333435;0.932544;0.053085;0.491753;0.520814;0.131694;0.145459;0.221374;0.580794;0.126539;0.490055;0.122959;0.053970;0.041239;0.485899;0.112997;0.576942;0.402332;0.000000
2015-01-07T06:00:00Z;0.314771;0.107490;0.733060;0.055914;0.339503;0.254955;0.496738;0.758756;0.069816;0.209042;0.316261;0.437733;0.912559;0.054601;0.575513;0.560501;0.173684;0.104471;0.198432;0.570103;0.143372;0.504304;0.197787;0.059485;0.045851;0.336767;0.150597;0.594068;0.915952;0.000000
2015-01-07T07:00:00Z;0.350786;0.135001;0.749176;0.042926;0.389761;0.242156;0.510205;0.722258;0.086920;0.216497;0.371223;0.422322;0.908307;0.051101;0.584688;0.589175;0.127322;0.163799;0.162380;0.577724;0.143419;0.497251;0.219490;0.064321;0.050781;0.316813;0.142595;0.616813;0.952025;0.000000
2015-01-07T08:00:00Z;0.349493;0.155449;0.763243;0.027091;0.428722;0.246155;0.505808;0.703915;0.106106;0.221343;0.384342;0.406708;0.908414;0.045253;0.583102;0.617595;0.088733;0.255152;0.139778;0.578923;0.137847;0.497075;0.269741;0.051604;0.055932;0.298279;0.150347;0.629777;0.982842;0.000000
2015-01-07T09:00:00Z;0.379756;0.181361;0.780685;0.013002;0.424388;0.271394;0.507516;0.693826;0.117192;0.238940;0.410342;0.406454;0.925278;0.044407;0.562851;0.635989;0.091298;0.327158;0.137671;0.567245;0.102968;0.494744;0.309615;0.047983;0.043627;0.272022;0.126836;0.640158;0.991483;0.000000
2015-01-07T10:00:00Z;0.361352;0.203655;0.782652;0.008122;0.409851;0.289174;0.500893;0.679264;0.137631;0.259547;0.409257;0.387232;0.927945;0.048205;0.540787;0.650808;0.095403;0.392725;0.161980;0.547641;0.086604;0.492972;0.286008;0.043329;0.040985;0.263279;0.109775;0.647323;0.991319;0.000000
