utc_time;DNK;BEL;DEU;GBR;SWE;NLD;BGR;HRV;CYP;EST;FIN;FRA;GRC;IRL;ITA;LVA;LTU;MLT;NOR;POL;PRT;ROU;ESP
2015-01-05T21:00:00Z;0.186393;0.392145;0.134264;0.326318;0.086429;0.396675;0.223253;0.171476;0.286291;0.265451;0.225718;0.262706;0.405379;0.702504;0.073850;0.386084;0.460811;0.461690;0.346874;0.430947;0.000000;0.196495;0.006849
2015-01-05T22:00:00Z;0.216097;0.340953;0.159501;0.331479;0.084012;0.382525;0.265384;0.186932;0.302727;0.240389;0.218204;0.269690;0.409748;0.699877;0.074944;0.374704;0.439967;0.372553;0.361161;0.408148;0.001616;0.177113;0.009039
2015-01-05T23:00:00Z;0.241209;0.317753;0.186214;0.352178;0.097446;0.356715;0.297752;0.179246;0.324557;0.213186;0.210646;0.281475;0.410200;0.667366;0.077667;0.359243;0.425752;0.280990;0.383166;0.384582;0.001584;0.163675;0.010816
2015-01-06T00:00:00Z;0.227907;0.369726;0.219433;0.370565;0.133060;0.275723;0.296134;0.264213;0.373255;0.203483;0.209697;0.321934;0.381590;0.701062;0.095617;0.394504;0.396423;0.229158;0.413780;0.388980;0.010722;0.160090;0.012297
2015-01-06T01:00:00Z;0.246494;0.394325;0.214412;0.424773;0.166796;0.294009;0.295707;0.213827;0.407680;0.166855;0.209839;0.321307;0.396971;0.738847;0.091251;0.397376;0.404223;0.183982;0.447764;0.362132;0.011496;0.167407;0.013275
2015-01-06T02:00:00Z;0.281375;0.371245;0.221104;0.443289;0.217856;0.334711;0.302484;0.197895;0.438841;0.162127;0.214174;0.320731;0.376112;0.802091;0.088800;0.374488;0.417712;0.154162;0.478389;0.356622;0.020151;0.177357;0.013886
2015-01-06T03:00:00Z;0.337613;0.338476;0.286532;0.434157;0.270359;0.362172;0.298909;0.228933;0.439050;0.189166;0.210497;0.306859;0.355465;0.786638;0.085729;0.347973;0.414524;0.126667;0.512642;0.348471;0.017692;0.179466;0.014316
2015-01-06T04:00:00Z;0.414242;0.304775;0.365239;0.426535;0.319540;0.380901;0.305521;0.282635;0.449556;0.222719;0.210979;0.312905;0.344473;0.783959;0.088638;0.334878;0.415968;0.111844;0.553086;0.336135;0.028372;0.190829;0.015307
2015-01-06T05:00:00Z;0.500922;0.281125;0.433977;0.454873;0.356983;0.372421;0.305932;0.300136;0.486191;0.245979;0.203145;0.335444;0.340982;0.763724;0.093839;0.325281;0.418260;0.108317;0.580191;0.317281;0.037771;0.202487;0.016873
2015-01-06T06:00:00Z;0.455960;0.274794;0.402680;0.516278;0.388750;0.383520;0.341478;0.250798;0.555167;0.267652;0.184491;0.436687;0.364129;0.802291;0.093578;0.383653;0.457460;0.109913;0.614786;0.338380;0.032351;0.240256;0.019597
2015-01-06T07:00:00Z;0.510400;0.262255;0.431109;0.560647;0.424261;0.458657;0.335840;0.215247;0.596351;0.225654;0.175735;0.467021;0.397531;0.792977;0.096436;0.403538;0.469673;0.122231;0.614585;0.332958;0.040370;0.269735;0.020030
2015-01-06T08:00:00Z;0.553621;0.303853;0.475545;0.607888;0.487642;0.457610;0.316696;0.175513;0.612213;0.192971;0.173446;0.481965;0.425176;0.790406;0.101522;0.403308;0.443097;0.142537;0.613000;0.324269;0.047767;0.298260;0.014079
2015-01-06T09:00:00Z;0.599815;0.349596;0.512591;0.633991;0.585750;0.419133;0.302623;0.131582;0.600207;0.154832;0.171848;0.468368;0.420510;0.743024;0.109480;0.387006;0.410581;0.184596;0.614153;0.328221;0.040712;0.335144;0.009777
2015-01-06T10:00:00Z;0.634968;0.413721;0.541643;0.651910;0.672397;0.390832;0.292581;0.099443;0.583616;0.125370;0.173061;0.475864;0.411137;0.699392;0.112029;0.367038;0.376602;0.252801;0.619342;0.333902;0.029597;0.364932;0.008787
2015-01-06T11:00:00Z;0.661767;0.491040;0.560138;0.631661;0.731976;0.371735;0.293378;0.078824;0.533852;0.102875;0.174798;0.467343;0.403435;0.654414;0.112151;0.336173;0.336666;0.318260;0.622979;0.336977;0.015382;0.389922;0.008420
2015-01-06T12:00:00Z;0.615110;0.609723;0.515702;0.585944;0.706242;0.267778;0.276263;0.065898;0.458748;0.094364;0.193824;0.522664;0.396644;0.681515;0.121235;0.336046;0.352984;0.391767;0.622991;0.323442;0.002062;0.433428;0.006180
2015-01-06T13:00:00Z;0.688095;0.688506;0.532864;0.575051;0.751524;0.399109;0.300933;0.067916;0.395472;0.093218;0.191617;0.506777;0.352768;0.699907;0.111880;0.291817;0.260635;0.458247;0.619783;0.290782;0.002955;0.442062;0.007731
2015-01-06T14:00:00Z;0.750540;0.726742;0.541686;0.531197;0.786243;0.453763;0.330275;0.087316;0.406560;0.112809;0.182761;0.436134;0.314376;0.739634;0.088072;0.273908;0.265670;0.490398;0.601367;0.266307;0.006608;0.473435;0.007481
2015-01-06T15:00:00Z;0.797740;0.705434;0.541814;0.492794;0.857486;0.468317;0.338316;0.095196;0.406902;0.130825;0.166433;0.337281;0.321674;0.784301;0.065457;0.249276;0.289680;0.461547;0.587281;0.264947;0.004762;0.494374;0.005218
2015-01-06T16:00:00Z;0.838250;0.548734;0.548006;0.567508;0.899085;0.486369;0.344893;0.108146;0.409147;0.149649;0.159700;0.279747;0.333209;0.809662;0.057427;0.235073;0.296359;0.451315;0.602270;0.265784;0.006957;0.516201;0.003094
2015-01-06T17:00:00Z;0.866116;0.340281;0.551670;0.567446;0.920710;0.484604;0.346543;0.108920;0.396750;0.157258;0.158279;0.269581;0.339640;0.835981;0.049866;0.223640;0.290873;0.410239;0.603348;0.257028;0.010633;0.534513;0.003231
2015-01-06T18:00:00Z;0.844338;0.737609;0.600163;0.435490;0.943073;0.484482;0.326234;0.104357;0.356328;0.201572;0.164137;0.264748;0.315216;0.793017;0.044840;0.227201;0.293498;0.350196;0.567647;0.289474;0.020446;0.560455;0.003951
2015-01-06T19:00:00Z;0.875611;0.859391;0.576361;0.367730;0.953151;0.693674;0.333029;0.102339;0.320905;0.185650;0.166719;0.217565;0.309462;0.841485;0.039539;0.198302;0.257303;0.290400;0.595053;0.273587;0.038749;0.566583;0.003156
2015-01-06T20:00:00Z;0.885859;0.767852;0.499501;0.347219;0.956321;0.632896;0.343453;0.096864;0.315287;0.185715;0.167910;0.148493;0.300647;0.877686;0.033916;0.180138;0.221824;0.265813;0.603068;0.273375;0.047462;0.556151;0.002733
2015-01-06T21:00:00Z;0.844829;0.668944;0.454450;0.347526;0.957082;0.492241;0.358072;0.095001;0.324109;0.198035;0.164694;0.126630;0.295624;0.928785;0.029664;0.173028;0.205250;0.245040;0.592141;0.272404;0.039565;0.544250;0.002833
2015-01-06T22:00:00Z;0.754686;0.555510;0.464096;0.337181;0.957018;0.474848;0.375003;0.096891;0.319331;0.211264;0.165301;0.113976;0.291553;0.967017;0.025798;0.170272;0.190213;0.220021;0.578099;0.270420;0.037125;0.538860;0.003546
2015-01-06T23:00:00Z;0.796759;0.398673;0.530842;0.321010;0.956166;0.468812;0.386021;0.099368;0.293844;0.222154;0.168309;0.105833;0.287873;0.988612;0.022949;0.166478;0.181325;0.190077;0.552378;0.265139;0.036923;0.542047;0.004674
2015-01-07T00:00:00Z;0.735625;0.136766;0.644111;0.282515;0.925486;0.353159;0.373293;0.041031;0.273252;0.236229;0.187045;0.100800;0.304296;0.987618;0.022590;0.187540;0.190395;0.134450;0.516341;0.267958;0.012706;0.524403;0.005093
2015-01-07T01:00:00Z;0.709804;0.076888;0.580293;0.344431;0.930092;0.345814;0.405169;0.051390;0.251933;0.245828;0.190321;0.121380;0.309582;0.944167;0.020148;0.180155;0.174651;0.116945;0.497441;0.265776;0.012803;0.532897;0.005296
2015-01-07T02:00:00Z;0.683950;0.101408;0.515186;0.406042;0.934467;0.266058;0.462289;0.059277;0.236006;0.259499;0.199914;0.150704;0.327956;0.911111;0.016370;0.177460;0.161015;0.091338;0.478510;0.260031;0.011118;0.535106;0.005624
2015-01-07T03:00:00Z;0.671694;0.194846;0.510728;0.471120;0.904767;0.249486;0.471748;0.059610;0.224787;0.269469;0.211636;0.167779;0.352625;0.911111;0.014516;0.161389;0.162021;0.062083;0.441348;0.250778;0.006106;0.532390;0.006424
2015-01-07T04:00:00Z;0.632054;0.333919;0.487634;0.522829;0.857915;0.284540;0.484832;0.059188;0.231498;0.285860;0.229441;0.204920;0.369429;0.922222;0.013544;0.148040;0.162245;0.042039;0.442840;0.246945;0.002827;0.528101;0.007041
2015-01-07T05:00:00Z;0.570794;0.453575;0.454865;0.563650;0.806251;0.332931;0.501293;0.060815;0.268914;0.303476;0.246487;0.249615;0.384917;0.911111;0.012158;0.137553;0.161769;0.030997;0.460596;0.244239;0.002222;0.526310;0.007515
2015-01-07T06:00:00Z;0.564887;0.487378;0.325021;0.591022;0.687584;0.235251;0.522104;0.041747;0.342396;0.310058;0.288652;0.289390;0.432409;0.988889;0.012454;0.159650;0.170252;0.027191;0.483854;0.237798;0.019186;0.549885;0.008547
2015-01-07T07:00:00Z;0.603598;0.627320;0.332682;0.648081;0.679082;0.376214;0.520876;0.045498;0.364955;0.348339;0.298729;0.321991;0.500349;0.999991;0.011322;0.168796;0.188791;0.017465;0.489953;0.239481;0.031176;0.561915;0.008623
2015-01-07T08:00:00Z;0.604949;0.662946;0.411675;0.680681;0.697180;0.537821;0.500069;0.045263;0.376417;0.376163;0.311177;0.346927;0.529280;0.999998;0.010852;0.162739;0.192603;0.009833;0.476347;0.243611;0.041087;0.553615;0.007200
2015-01-07T09:00:00Z;0.578205;0.698626;0.483397;0.697802;0.674166;0.612441;0.486637;0.032774;0.376043;0.389530;0.317950;0.380941;0.528806;1.000000;0.010417;0.158448;0.188836;0.008395;0.458884;0.245914;0.047255;0.546028;0.006286
2015-01-07T10:00:00Z;0.557485;0.727748;0.540217;0.711100;0.665765;0.670546;0.477418;0.027333;0.380649;0.402893;0.327202;0.414116;0.512988;0.988889;0.009730;0.153191;0.184208;0.006922;0.444186;0.247151;0.039784;0.527272;0.005846
2015-01-07T11:00:00Z;0.532397;0.762655;0.573080;0.722355;0.655396;0.687021;0.470102;0.021085;0.374771;0.414623;0.333437;0.443487;0.482791;0.977778;0.009033;0.145102;0.178388;0.003394;0.434008;0.244735;0.020458;0.498930;0.007214
2015-01-07T12:00:00Z;0.577274;0.876043;0.631382;0.733665;0.645798;0.668357;0.468840;0.021783;0.346599;0.478576;0.371538;0.496288;0.468608;0.988889;0.018267;0.139983;0.159104;0.006077;0.448670;0.241650;0.002317;0.454940;0.007522
2015-01-07T13:00:00Z;0.554283;0.900552;0.594662;0.740696;0.616956;0.796079;0.417388;0.021553;0.332767;0.510275;0.363454;0.522234;0.413950;0.998884;0.018088;0.136660;0.142353;0.004430;0.449447;0.237118;0.000000;0.398219;0.015047
2015-01-07T14:00:00Z;0.568512;0.910075;0.635432;0.743282;0.554933;0.846474;0.356904;0.029227;0.326691;0.527392;0.357456;0.551191;0.350532;0.994782;0.015301;0.139560;0.146410;0.001213;0.457628;0.236931;0.000000;0.377799;0.021723
2015-01-07T15:00:00Z;0.587194;0.907715;0.706440;0.748104;0.546640;0.869975;0.344421;0.023284;0.312139;0.530002;0.348235;0.574153;0.333033;0.999931;0.012025;0.134390;0.149551;0.000000;0.454113;0.230399;0.000000;0.362534;0.015357
2015-01-07T16:00:00Z;0.639684;0.909369;0.765142;0.749927;0.548274;0.882187;0.345059;0.021477;0.298061;0.539664;0.342025;0.594459;0.322419;0.999577;0.011361;0.134633;0.157523;0.000000;0.459924;0.230464;0.000000;0.346506;0.006683
2015-01-07T17:00:00Z;0.722419;0.912167;0.825135;0.751448;0.549620;0.889809;0.352109;0.015821;0.283133;0.551482;0.335717;0.610573;0.309473;0.997334;0.010346;0.138241;0.165944;0.000000;0.464883;0.235166;0.007717;0.326937;0.006503
2015-01-07T18:00:00Z;0.747515;0.917353;0.879998;0.746030;0.629753;0.851888;0.332485;0.022262;0.241241;0.613675;0.363474;0.649316;0.289126;0.986046;0.016446;0.143855;0.187932;0.000000;0.462697;0.261627;0.010432;0.330124;0.006508
2015-01-07T19:00:00Z;0.805754;0.919517;0.901423;0.745825;0.682801;0.925657;0.329334;0.027209;0.228463;0.618338;0.343730;0.668417;0.275433;0.983304;0.015975;0.157448;0.198289;0.000000;0.470987;0.268068;0.012999;0.306145;0.008042
2015-01-07T20:00:00Z;0.832736;0.919666;0.915292;0.738055;0.681613;0.941053;0.304102;0.036045;0.227858;0.626664;0.336679;0.684745;0.261706;0.952742;0.017842;0.169517;0.209708;0.003641;0.493840;0.275843;0.020502;0.282248;0.009761
2015-01-07T21:00:00Z;0.886872;0.919609;0.933461;0.720274;0.751470;0.949340;0.297500;0.042216;0.229751;0.625935;0.336872;0.700143;0.255837;0.942704;0.018034;0.177924;0.220685;0.007314;0.510432;0.268407;0.029332;0.256486;0.011226
2015-01-07T22:00:00Z;0.915114;0.919636;0.944026;0.712321;0.792878;0.953696;0.290486;0.048178;0.234327;0.627040;0.337186;0.711199;0.254360;0.936821;0.019540;0.189884;0.237519;0.012100;0.529619;0.277344;0.034404;0.236280;0.012854
2015-01-07T23:00:00Z;0.933030;0.919569;0.952922;0.696140;0.822240;0.956664;0.279936;0.048423;0.239701;0.632826;0.335510;0.720555;0.253232;0.939492;0.018998;0.203889;0.256595;0.015324;0.540525;0.298801;0.036251;0.220555;0.015201
2015-01-08T00:00:00Z;0.915948;0.919957;0.949209;0.664557;0.841103;0.947523;0.237013;0.082820;0.246021;0.656987;0.342340;0.707009;0.218340;0.956467;0.019924;0.227896;0.289296;0.022732;0.570058;0.335516;0.038055;0.176131;0.023189
2015-01-08T01:00:00Z;0.941787;0.919957;0.959600;0.655762;0.877986;0.950448;0.222153;0.062338;0.243682;0.666544;0.345312;0.728513;0.227604;0.923872;0.016311;0.253594;0.281434;0.024359;0.579974;0.341428;0.045746;0.176655;0.024229
2015-01-08T02:00:00Z;0.949101;0.919873;0.961954;0.633330;0.928543;0.949469;0.201669;0.039282;0.240598;0.671010;0.348850;0.747515;0.223785;0.897107;0.012934;0.288198;0.286678;0.016673;0.598644;0.344323;0.050937;0.182209;0.025002
2015-01-08T03:00:00Z;0.949833;0.917786;0.960454;0.612847;0.955580;0.950339;0.173787;0.031276;0.224714;0.698469;0.342472;0.765754;0.204581;0.904544;0.009729;0.315482;0.308789;0.013872;0.602825;0.351418;0.049277;0.185004;0.025276
2015-01-08T04:00:00Z;0.946240;0.909718;0.950647;0.580846;0.958510;0.939023;0.152940;0.026194;0.215970;0.721448;0.337844;0.776934;0.189367;0.914110;0.008929;0.350514;0.321225;0.012100;0.608519;0.360859;0.048972;0.184753;0.026068
2015-01-08T05:00:00Z;0.925838;0.895425;0.913120;0.542064;0.958588;0.913716;0.143435;0.023798;0.258033;0.719778;0.331307;0.783301;0.182441;0.916234;0.008972;0.388902;0.332926;0.013596;0.613185;0.371889;0.047997;0.181474;0.027040
2015-01-08T06:00:00Z;0.883023;0.909084;0.869435;0.473749;0.957160;0.828600;0.144404;0.016538;0.299066;0.750749;0.330665;0.769192;0.199424;0.923692;0.008805;0.482761;0.413138;0.005374;0.632395;0.398988;0.055449;0.159945;0.026785
2015-01-08T07:00:00Z;0.813059;0.919236;0.713605;0.457399;0.958196;0.868711;0.135986;0.014750;0.304137;0.741701;0.322888;0.787216;0.192694;0.952880;0.008685;0.535704;0.445852;0.008274;0.640469;0.405524;0.047130;0.140476;0.027336
2015-01-08T08:00:00Z;0.798710;0.919937;0.641169;0.437490;0.956561;0.859918;0.132834;0.015154;0.302377;0.693763;0.312296;0.801540;0.192815;0.951504;0.008714;0.575530;0.481632;0.012228;0.652136;0.414596;0.042034;0.117138;0.026714
2015-01-08T09:00:00Z;0.743196;0.836424;0.530161;0.383977;0.947519;0.753535;0.130391;0.013929;0.297693;0.648800;0.297678;0.806433;0.200270;0.919356;0.008117;0.599089;0.512939;0.012314;0.657884;0.433926;0.036600;0.106480;0.027835
2015-01-08T10:00:00Z;0.701930;0.494466;0.446912;0.395911;0.938244;0.623708;0.125730;0.017512;0.288089;0.599047;0.285257;0.797549;0.203236;0.870551;0.009329;0.609917;0.530782;0.013465;0.661427;0.442987;0.036626;0.101489;0.030995
2015-01-08T11:00:00Z;0.666665;0.392752;0.401575;0.423731;0.926855;0.417711;0.114552;0.020265;0.273682;0.554330;0.273548;0.780204;0.199827;0.830615;0.010547;0.611962;0.527889;0.014929;0.664371;0.447463;0.036220;0.099356;0.037454
2015-01-08T12:00:00Z;0.632016;0.589371;0.485462;0.393249;0.916071;0.267647;0.135355;0.030221;0.243385;0.492788;0.268961;0.671706;0.186087;0.844987;0.010886;0.687460;0.518599;0.012556;0.687279;0.459716;0.031130;0.113970;0.038006
2015-01-08T13:00:00Z;0.653045;0.489781;0.552551;0.493627;0.899053;0.319700;0.092520;0.043024;0.168629;0.471290;0.259986;0.635866;0.173250;0.873112;0.017018;0.689486;0.518529;0.026701;0.691210;0.443302;0.029211;0.100111;0.050075
2015-01-08T14:00:00Z;0.663312;0.611992;0.562152;0.501914;0.889131;0.389963;0.063066;0.050863;0.146457;0.449805;0.258267;0.589735;0.151043;0.887892;0.023150;0.716468;0.581306;0.027576;0.694020;0.461172;0.027476;0.106664;0.059648
2015-01-08T15:00:00Z;0.673318;0.722241;0.582314;0.567750;0.796487;0.414920;0.045805;0.059451;0.133650;0.444829;0.259286;0.597230;0.155470;0.917178;0.020835;0.705951;0.611629;0.022825;0.699426;0.490548;0.030003;0.118257;0.051438
2015-01-08T16:00:00Z;0.687083;0.781202;0.611592;0.605244;0.722079;0.432739;0.036322;0.077660;0.121265;0.453488;0.259441;0.575645;0.160156;0.972781;0.022011;0.699342;0.637565;0.025873;0.707111;0.515471;0.061338;0.130567;0.042801
2015-01-08T17:00:00Z;0.715325;0.812950;0.629510;0.617376;0.658798;0.427590;0.031002;0.106353;0.107572;0.458506;0.258699;0.554548;0.166848;0.965262;0.023737;0.685540;0.644941;0.034173;0.710286;0.537483;0.098821;0.137943;0.043434
2015-01-08T18:00:00Z;0.640127;0.851869;0.748521;0.585735;0.681013;0.617918;0.035145;0.206293;0.099500;0.524974;0.265890;0.556995;0.173640;0.799604;0.035835;0.663287;0.612388;0.048849;0.636196;0.568917;0.109351;0.146897;0.042164
2015-01-08T19:00:00Z;0.752824;0.851543;0.836628;0.640521;0.656165;0.751489;0.024574;0.233061;0.096741;0.530324;0.268574;0.548646;0.182508;0.755556;0.037854;0.645698;0.579560;0.062363;0.632957;0.593267;0.125747;0.143487;0.043301
2015-01-08T20:00:00Z;0.842258;0.759335;0.878773;0.637382;0.655673;0.738061;0.017119;0.232700;0.095538;0.514938;0.262135;0.596193;0.191078;0.744444;0.040321;0.623125;0.559658;0.066145;0.614458;0.615375;0.141994;0.148740;0.044129
2015-01-08T21:00:00Z;0.876922;0.746504;0.858319;0.707300;0.743665;0.654494;0.010717;0.180676;0.092486;0.478058;0.259296;0.686759;0.184874;0.822084;0.045880;0.589969;0.562902;0.077462;0.595352;0.651981;0.150196;0.164875;0.043078
2015-01-08T22:00:00Z;0.897305;0.776699;0.844700;0.725078;0.821739;0.622339;0.008381;0.154706;0.091913;0.461753;0.266521;0.756553;0.175543;0.798516;0.053747;0.570400;0.573882;0.092279;0.576804;0.678340;0.156023;0.188247;0.044822
2015-01-08T23:00:00Z;0.904996;0.815090;0.840847;0.732836;0.890729;0.702673;0.010320;0.148066;0.091337;0.438804;0.274630;0.807584;0.163740;0.853925;0.061161;0.554750;0.580456;0.116552;0.561461;0.704077;0.162231;0.218564;0.046224
2015-01-09T00:00:00Z;0.903271;0.892441;0.874150;0.687853;0.921532;0.829961;0.022858;0.123978;0.107392;0.384217;0.318872;0.801497;0.156269;0.779882;0.063325;0.501203;0.580077;0.139167;0.573448;0.763394;0.172858;0.242514;0.051104
2015-01-09T01:00:00Z;0.909484;0.919957;0.922897;0.738939;0.927190;0.938590;0.025124;0.121279;0.104330;0.380042;0.327771;0.827673;0.149028;0.803195;0.068272;0.519342;0.599618;0.169268;0.563218;0.782597;0.177877;0.280615;0.052523
2015-01-09T02:00:00Z;0.903692;0.918283;0.955877;0.742176;0.921419;0.970094;0.028815;0.086892;0.107567;0.356096;0.336238;0.846979;0.150666;0.787927;0.072702;0.523193;0.641690;0.186254;0.528778;0.827541;0.182126;0.321234;0.055295
2015-01-09T03:00:00Z;0.914957;0.917608;0.957458;0.745572;0.920555;0.955564;0.035207;0.067068;0.104293;0.334945;0.344400;0.852434;0.141879;0.852742;0.078247;0.517707;0.694256;0.201868;0.511087;0.852882;0.182867;0.358763;0.056819
2015-01-09T04:00:00Z;0.864288;0.917731;0.860707;0.742897;0.925143;0.927468;0.046380;0.055502;0.104491;0.318958;0.356672;0.857295;0.137340;0.899118;0.081065;0.524970;0.721038;0.216938;0.474242;0.882231;0.184458;0.398239;0.058274
