,GHI (W.m-2),DHI (W.m-2),Ambient Temperature (Deg C),Relative Humidity (%),wind velocity (m.s-1),wind direction (deg)
2024-06-21 07:30:00+00:00,170.3,166.4,12.51,85.6,1.165,236.4
2024-06-21 07:35:00+00:00,170.1,167.6,12.57,85.8,1.506,217.1
2024-06-21 07:40:00+00:00,171.2,169.3,12.61,84.9,1.524,212.8
2024-06-21 07:45:00+00:00,168.3,166.3,12.71,85.2,0.9329999999999999,202.6
2024-06-21 07:50:00+00:00,189.3,187.3,12.77,84.6,1.229,214.0
2024-06-21 07:55:00+00:00,243.5,240.6,12.7,85.2,1.252,250.2
2024-06-21 08:00:00+00:00,261.5,258.3,12.93,84.1,1.212,213.4
2024-06-21 08:05:00+00:00,267.4,264.2,12.94,83.5,0.782,242.1
2024-06-21 08:10:00+00:00,271.7,266.6,13.02,83.2,1.085,295.9
2024-06-21 08:15:00+00:00,283.6,276.2,12.93,83.7,0.7559999999999999,313.4
2024-06-21 08:20:00+00:00,308.4,302.9,12.97,83.2,0.765,322.0
2024-06-21 08:25:00+00:00,302.5,298.4,13.12,83.5,0.6729999999999999,288.8
2024-06-21 08:30:00+00:00,289.2,286.4,13.31,83.7,0.648,278.0
2024-06-21 08:35:00+00:00,417.2,397.5,13.39,82.9,0.792,332.7
2024-06-21 08:40:00+00:00,392.4,384.4,13.36,82.1,0.785,328.8
2024-06-21 08:45:00+00:00,346.8,339.4,13.35,82.3,1.088,276.5
2024-06-21 08:50:00+00:00,406.1,396.7,13.46,81.5,1.094,262.6
2024-06-21 08:55:00+00:00,447.7,423.5,13.48,82.9,0.955,258.0
2024-06-21 09:00:00+00:00,434.2,412.6,13.66,80.7,0.695,353.2
2024-06-21 09:05:00+00:00,320.6,311.2,13.39,81.3,0.298,51.57
2024-06-21 09:10:00+00:00,330.6,324.9,13.53,82.5,0.233,14.53
2024-06-21 09:15:00+00:00,519.6,447.0,13.78,81.2,0.516,247.3
2024-06-21 09:20:00+00:00,594.2,459.3,14.14,81.2,0.654,186.1
2024-06-21 09:25:00+00:00,555.3,370.5,14.28,79.36,0.516,172.3
2024-06-21 09:30:00+00:00,861.0,223.8,14.49,77.89,0.557,219.9
2024-06-21 09:35:00+00:00,829.0,181.8,14.72,75.97,0.479,225.5
2024-06-21 09:40:00+00:00,838.0,179.3,14.84,74.15,0.27699999999999997,220.7
2024-06-21 09:45:00+00:00,849.0,163.3,15.07,74.26,1.3730000000000002,271.8
2024-06-21 09:50:00+00:00,839.0,196.2,15.35,72.21,1.713,253.1
2024-06-21 09:55:00+00:00,738.3,208.6,15.32,72.89,1.054,259.0
2024-06-21 10:00:00+00:00,712.4,194.3,15.56,72.51,0.395,301.5
2024-06-21 10:05:00+00:00,730.3,183.8,15.94,71.54,0.311,139.1
2024-06-21 10:10:00+00:00,695.0,195.6,15.91,69.68,0.785,75.1
2024-06-21 10:15:00+00:00,693.5,204.7,15.94,70.94,0.727,66.79
2024-06-21 10:20:00+00:00,738.5,211.9,16.36,69.23,0.53,1.5659999999999998
2024-06-21 10:25:00+00:00,786.1,226.2,16.49,69.29,0.392,159.3
2024-06-21 10:30:00+00:00,806.0,237.2,16.43,70.34,0.6729999999999999,159.1
2024-06-21 10:35:00+00:00,791.3,253.8,16.26,68.43,1.736,199.4
2024-06-21 10:40:00+00:00,782.6,268.6,16.31,69.06,1.28,156.7
2024-06-21 10:45:00+00:00,668.2,287.2,16.52,64.42,1.838,183.9
2024-06-21 10:50:00+00:00,717.7,308.5,16.74,65.24,1.5519999999999998,210.0
2024-06-21 10:55:00+00:00,833.0,325.6,17.04,64.41,0.878,201.7
2024-06-21 11:00:00+00:00,865.0,348.1,17.12,64.32,2.509,180.1
2024-06-21 11:05:00+00:00,756.4,375.6,17.14,61.88,1.4080000000000001,183.9
2024-06-21 11:10:00+00:00,871.0,410.9,17.28,60.65,1.9880000000000002,160.8
2024-06-21 11:15:00+00:00,798.1,427.8,17.46,60.83,1.976,193.2
2024-06-21 11:20:00+00:00,722.4,415.8,17.58,62.08,1.6669999999999998,216.0
2024-06-21 11:25:00+00:00,726.9,388.7,17.86,61.6,1.77,203.8
2024-06-21 11:30:00+00:00,690.5,383.5,18.24,60.09,1.5930000000000002,165.3
2024-06-21 11:35:00+00:00,730.2,403.6,17.98,59.82,1.631,144.8
2024-06-21 11:40:00+00:00,755.3,401.9,18.12,56.89,1.624,160.4
2024-06-21 11:45:00+00:00,864.0,368.8,18.23,57.53,1.51,126.4
2024-06-21 11:50:00+00:00,866.0,342.2,18.29,57.63,1.409,189.3
2024-06-21 11:55:00+00:00,796.1,348.5,18.41,59.01,1.2990000000000002,200.8
2024-06-21 12:00:00+00:00,725.2,375.3,18.27,58.66,1.057,276.7
2024-06-21 12:05:00+00:00,739.0,408.3,18.33,54.25,0.452,251.3
2024-06-21 12:10:00+00:00,753.6,436.9,18.31,57.16,0.91,152.2
2024-06-21 12:15:00+00:00,619.9,460.9,18.28,58.5,0.348,199.5
2024-06-21 12:20:00+00:00,608.3,439.1,18.23,58.1,0.606,174.1
2024-06-21 12:25:00+00:00,644.8,365.3,18.45,57.08,0.703,149.7
2024-06-21 12:30:00+00:00,772.5,301.0,18.52,56.37,0.759,78.98
2024-06-21 12:35:00+00:00,928.0,236.3,18.76,56.6,0.9470000000000001,50.22
2024-06-21 12:40:00+00:00,921.0,219.9,18.93,56.63,0.7609999999999999,77.82
2024-06-21 12:45:00+00:00,829.0,254.6,18.91,58.32,0.85,92.9
2024-06-21 12:50:00+00:00,722.2,311.4,18.94,59.05,0.326,57.44
2024-06-21 12:55:00+00:00,670.9,381.4,19.18,58.0,1.548,35.12
2024-06-21 13:00:00+00:00,696.9,414.2,19.36,55.5,1.92,51.35
2024-06-21 13:05:00+00:00,660.9,412.2,19.07,56.71,1.177,73.5
2024-06-21 13:10:00+00:00,651.7,411.1,19.19,57.39,1.21,71.44
2024-06-21 13:15:00+00:00,671.2,392.1,19.38,53.85,0.9009999999999999,123.4
2024-06-21 13:20:00+00:00,683.4,402.7,19.47,51.62,0.878,97.7
2024-06-21 13:25:00+00:00,668.7,402.3,19.62,50.32,0.743,65.46
2024-06-21 13:30:00+00:00,465.3,407.7,19.45,49.39,0.843,151.8
2024-06-21 13:35:00+00:00,680.1,427.7,19.47,51.53,1.45,92.6
2024-06-21 13:40:00+00:00,694.8,379.3,19.82,44.92,1.202,111.1
2024-06-21 13:45:00+00:00,573.0,370.4,19.7,44.9,1.869,128.1
2024-06-21 13:50:00+00:00,675.3,393.6,19.63,50.33,1.59,119.1
2024-06-21 13:55:00+00:00,754.9,376.0,19.83,49.92,1.3219999999999998,65.19
2024-06-21 14:00:00+00:00,697.7,372.0,19.89,51.1,1.386,139.9
2024-06-21 14:05:00+00:00,628.2,363.6,19.75,51.01,1.692,133.4
2024-06-21 14:10:00+00:00,651.4,345.4,19.98,50.82,1.337,127.3
2024-06-21 14:15:00+00:00,700.7,342.1,19.87,54.76,1.439,184.4
2024-06-21 14:20:00+00:00,721.3,354.5,19.81,53.22,1.092,104.9
2024-06-21 14:25:00+00:00,706.2,331.9,19.84,52.21,1.974,142.8
2024-06-21 14:30:00+00:00,466.2,348.0,19.81,51.69,2.26,121.6
2024-06-21 14:35:00+00:00,415.2,358.5,19.55,51.17,1.4809999999999999,131.5
2024-06-21 14:40:00+00:00,412.4,400.0,19.39,52.72,2.081,127.0
2024-06-21 14:45:00+00:00,637.6,375.7,19.52,52.31,1.456,70.53
2024-06-21 14:50:00+00:00,793.4,353.1,19.92,43.49,1.124,67.59
2024-06-21 14:55:00+00:00,575.2,327.9,19.77,46.73,1.139,115.7
2024-06-21 15:00:00+00:00,556.3,370.7,19.42,46.65,2.032,134.1
2024-06-21 15:05:00+00:00,469.2,344.6,19.42,46.79,2.102,148.1
2024-06-21 15:10:00+00:00,419.8,322.9,19.28,46.62,1.5930000000000002,119.1
2024-06-21 15:15:00+00:00,443.3,309.2,19.22,48.64,2.209,142.1
2024-06-21 15:20:00+00:00,443.3,334.0,19.26,46.32,2.06,150.0
2024-06-21 15:25:00+00:00,454.0,308.8,19.29,49.62,1.429,160.3
2024-06-21 15:30:00+00:00,584.7,315.6,19.58,46.11,2.42,158.7
2024-06-21 15:35:00+00:00,462.7,301.9,19.63,45.65,1.534,158.5
2024-06-21 15:40:00+00:00,293.6,284.9,19.24,49.29,2.835,172.4
2024-06-21 15:45:00+00:00,323.5,266.3,19.07,49.57,1.7819999999999998,140.8
2024-06-21 15:50:00+00:00,352.7,177.4,18.95,50.45,1.745,128.6
2024-06-21 15:55:00+00:00,541.1,139.5,19.18,45.91,1.6059999999999999,115.1
2024-06-21 16:00:00+00:00,213.9,190.0,19.19,46.83,1.811,105.8
2024-06-21 16:05:00+00:00,207.8,201.3,18.85,49.43,0.5429999999999999,109.8
2024-06-21 16:10:00+00:00,230.0,220.1,18.56,47.49,0.9329999999999999,39.01
2024-06-21 16:15:00+00:00,241.7,236.0,18.46,49.95,2.286,96.5
2024-06-21 16:20:00+00:00,230.8,228.1,18.48,50.11,1.91,114.2
2024-06-21 16:25:00+00:00,216.4,211.8,18.54,46.28,1.3730000000000002,80.0
2024-06-21 16:30:00+00:00,181.8,171.0,18.51,46.15,1.858,74.14
2024-06-21 16:35:00+00:00,185.8,178.7,18.41,51.07,1.514,112.0
2024-06-21 16:40:00+00:00,213.9,202.7,18.32,50.93,1.879,130.0
2024-06-21 16:45:00+00:00,206.7,196.7,18.32,53.92,1.3619999999999999,122.4
2024-06-21 16:50:00+00:00,207.7,189.5,18.31,54.2,1.942,117.1
2024-06-21 16:55:00+00:00,187.8,179.9,18.33,55.73,2.062,89.7
2024-06-21 17:00:00+00:00,167.8,161.9,18.27,55.23,1.75,78.09
2024-06-21 17:05:00+00:00,150.8,148.0,18.24,55.29,1.952,71.2
2024-06-21 17:10:00+00:00,122.9,120.5,18.06,56.46,1.515,107.8
2024-06-21 17:15:00+00:00,87.6,85.4,17.91,56.81,1.712,64.66
2024-06-21 17:20:00+00:00,71.68,69.13,17.8,57.67,1.821,63.42
2024-06-21 17:25:00+00:00,64.16,61.93,17.65,57.78,1.0979999999999999,81.6
2024-06-21 17:30:00+00:00,53.55,51.66,17.53,58.1,1.431,103.5
2024-06-21 17:35:00+00:00,39.26,37.73,17.42,58.22,2.0,51.1
2024-06-21 17:40:00+00:00,30.25,28.9,17.28,58.83,1.9580000000000002,75.87
2024-06-21 17:45:00+00:00,26.01,24.73,17.14,58.93,1.839,95.5
2024-06-21 17:50:00+00:00,26.71,25.47,16.99,59.01,1.294,78.75
2024-06-21 17:55:00+00:00,36.45,34.58,16.81,61.59,1.485,75.62
2024-06-21 18:00:00+00:00,34.66,32.88,16.58,61.38,1.771,73.01
2024-06-21 18:05:00+00:00,30.27,28.66,16.44,62.65,1.422,84.0
2024-06-21 18:10:00+00:00,23.42,22.08,16.33,61.97,1.462,68.02
2024-06-21 18:15:00+00:00,21.42,20.19,16.25,62.46,1.659,70.53
2024-06-21 18:20:00+00:00,23.04,21.86,16.16,64.0,1.264,58.0
2024-06-21 18:25:00+00:00,25.56,24.2,16.03,65.36,1.139,62.95
2024-06-21 18:30:00+00:00,24.87,23.6,15.88,66.29,1.272,75.92
2024-06-21 18:35:00+00:00,23.48,21.99,15.83,68.26,1.028,71.88
2024-06-21 18:40:00+00:00,21.92,20.61,15.78,67.74,1.0170000000000001,62.85
2024-06-21 18:45:00+00:00,18.73,17.45,15.73,68.5,1.225,68.09
2024-06-21 18:50:00+00:00,17.32,15.98,15.61,70.34,1.09,61.67
2024-06-21 18:55:00+00:00,14.74,13.51,15.43,72.02,1.1340000000000001,65.64
2024-06-21 19:00:00+00:00,12.02,10.81,15.25,73.01,1.182,78.67
2024-06-21 19:05:00+00:00,10.66,9.28,15.04,73.05,1.3619999999999999,70.2
2024-06-21 19:10:00+00:00,10.32,9.04,14.8,74.21,1.7,61.8
2024-06-21 19:15:00+00:00,9.49,8.12,14.44,75.89,1.046,58.57
2024-06-21 19:20:00+00:00,8.44,7.077999999999999,14.07,77.62,1.359,51.59
2024-06-21 19:25:00+00:00,7.211,5.82,13.76,78.96,1.204,56.57
2024-06-21 19:30:00+00:00,5.968999999999999,4.572,13.49,79.78,1.306,52.83
2024-06-21 19:35:00+00:00,5.629,4.325,13.25,80.5,1.544,49.86
2024-06-21 19:40:00+00:00,5.336,4.101,13.06,81.9,1.459,49.38
2024-06-21 19:45:00+00:00,5.13,3.7439999999999998,12.86,83.0,1.234,47.09
2024-06-21 19:50:00+00:00,5.04,3.783,12.66,83.9,1.252,51.46
2024-06-21 19:55:00+00:00,4.18,2.9360000000000004,12.57,85.3,1.399,44.75
2024-06-21 20:00:00+00:00,3.3369999999999997,2.276,12.53,86.7,1.661,47.0
2024-06-21 20:05:00+00:00,2.3890000000000002,1.505,12.57,87.9,1.011,54.07
2024-06-21 20:10:00+00:00,2.412,1.48,12.58,88.7,1.2990000000000002,60.62
2024-06-21 20:15:00+00:00,2.7060000000000004,1.834,12.53,89.4,1.2229999999999999,63.93
2024-06-21 20:20:00+00:00,3.255,2.182,12.48,90.0,0.732,58.25
2024-06-21 20:25:00+00:00,3.4789999999999996,2.3040000000000003,12.44,90.5,1.044,65.26
2024-06-21 20:30:00+00:00,3.569,2.366,12.35,90.9,0.866,46.55
2024-06-21 20:35:00+00:00,3.593,2.358,12.25,91.3,0.946,39.47
2024-06-21 20:40:00+00:00,3.7089999999999996,2.57,12.16,91.5,1.131,38.88
2024-06-21 20:45:00+00:00,3.5439999999999996,2.295,12.1,91.8,1.041,47.69
2024-06-21 20:50:00+00:00,3.22,2.133,12.07,92.2,0.753,42.75
2024-06-21 20:55:00+00:00,3.398,2.23,12.05,92.4,0.748,35.84
2024-06-21 21:00:00+00:00,3.155,2.13,12.02,92.5,0.708,50.15
2024-06-21 21:05:00+00:00,3.6889999999999996,2.475,11.97,92.7,0.8740000000000001,86.0
2024-06-21 21:10:00+00:00,3.467,2.411,11.97,92.9,1.53,72.38
2024-06-21 21:15:00+00:00,3.036,1.99,11.99,93.0,1.048,65.53
2024-06-21 21:20:00+00:00,2.821,1.871,12.0,93.1,1.126,53.44
2024-06-21 21:25:00+00:00,3.0639999999999996,1.98,12.01,93.1,0.966,45.53
2024-06-21 21:30:00+00:00,2.94,1.963,11.99,93.2,1.038,54.24
2024-06-21 21:35:00+00:00,3.2739999999999996,2.286,12.03,93.4,1.202,66.59
2024-06-21 21:40:00+00:00,2.56,1.706,12.04,93.3,0.986,93.2
2024-06-21 21:45:00+00:00,3.303,2.385,11.99,93.2,1.12,107.3
2024-06-21 21:50:00+00:00,3.85,2.721,11.88,93.2,1.153,101.7
2024-06-21 21:55:00+00:00,3.784,2.449,11.85,93.1,0.872,94.7
2024-06-21 22:00:00+00:00,3.4160000000000004,2.376,11.83,93.0,1.042,96.0
2024-06-21 22:05:00+00:00,3.4810000000000003,2.124,11.81,92.9,1.405,86.5
2024-06-21 22:10:00+00:00,3.7039999999999997,2.503,11.78,92.8,1.486,62.02
2024-06-21 22:15:00+00:00,3.235,2.129,11.75,92.6,1.4569999999999999,55.44
2024-06-21 22:20:00+00:00,3.72,2.456,11.7,92.5,1.2329999999999999,32.56
2024-06-21 22:25:00+00:00,3.627,2.596,11.68,92.3,1.7280000000000002,20.26
2024-06-21 22:30:00+00:00,3.573,2.487,11.7,92.3,1.4280000000000002,24.39
2024-06-21 22:35:00+00:00,2.6060000000000003,1.624,11.75,92.4,1.396,19.58
2024-06-21 22:40:00+00:00,2.888,1.8969999999999998,11.77,92.4,1.557,23.4
2024-06-21 22:45:00+00:00,2.877,1.964,11.8,92.6,1.406,23.03
2024-06-21 22:50:00+00:00,2.682,1.6980000000000002,11.83,92.6,1.515,18.85
2024-06-21 22:55:00+00:00,2.844,1.869,11.89,92.6,1.268,7.015
2024-06-21 23:00:00+00:00,2.862,1.979,11.94,92.6,1.367,17.93
2024-06-21 23:05:00+00:00,3.051,1.936,11.97,92.7,1.486,25.57
2024-06-21 23:10:00+00:00,3.003,2.059,12.0,92.9,1.155,32.7
2024-06-21 23:15:00+00:00,2.529,1.537,12.04,93.0,1.294,28.77
2024-06-21 23:20:00+00:00,2.603,1.724,12.09,93.1,1.103,42.14
2024-06-21 23:25:00+00:00,2.6860000000000004,1.777,12.11,93.3,1.339,45.19
2024-06-21 23:30:00+00:00,2.7569999999999997,1.703,12.14,93.4,1.151,45.24
2024-06-21 23:35:00+00:00,2.577,1.7890000000000001,12.18,93.5,1.473,34.17
2024-06-21 23:40:00+00:00,2.925,1.9040000000000001,12.2,93.6,1.7069999999999999,35.4
2024-06-21 23:45:00+00:00,3.147,2.2769999999999997,12.21,93.6,1.403,55.82
2024-06-21 23:50:00+00:00,3.159,2.222,12.2,93.7,1.578,52.15
2024-06-21 23:55:00+00:00,2.904,1.8659999999999999,12.21,93.8,1.56,54.5
2024-06-22 00:00:00+00:00,3.22,2.081,12.17,93.8,2.0380000000000003,68.73
2024-06-22 00:05:00+00:00,3.5060000000000002,2.431,12.11,93.7,2.365,56.74
2024-06-22 00:10:00+00:00,3.667,2.6069999999999998,12.01,93.8,1.781,51.86
2024-06-22 00:15:00+00:00,3.5260000000000002,2.397,11.98,93.7,1.699,48.05
2024-06-22 00:20:00+00:00,3.403,2.34,11.98,93.8,1.7590000000000001,45.15
2024-06-22 00:25:00+00:00,3.1460000000000004,1.966,12.01,93.8,2.184,34.84
2024-06-22 00:30:00+00:00,3.266,2.2159999999999997,11.94,93.8,1.595,35.11
2024-06-22 00:35:00+00:00,3.738,2.516,11.86,93.9,1.62,29.0
2024-06-22 00:40:00+00:00,4.056,2.9330000000000003,11.77,94.0,1.173,35.84
2024-06-22 00:45:00+00:00,4.148,2.9330000000000003,11.69,94.1,1.531,44.46
2024-06-22 00:50:00+00:00,4.073,2.8560000000000003,11.57,94.1,1.7890000000000001,47.63
2024-06-22 00:55:00+00:00,4.487,3.2089999999999996,11.42,93.8,1.238,46.96
2024-06-22 01:00:00+00:00,4.63,3.42,11.25,94.0,0.912,48.38
2024-06-22 01:05:00+00:00,3.947,2.753,11.21,93.9,1.214,39.61
2024-06-22 01:10:00+00:00,3.66,2.5639999999999996,11.13,93.9,1.325,34.48
2024-06-22 01:15:00+00:00,3.658,2.372,11.03,93.9,1.777,39.95
2024-06-22 01:20:00+00:00,3.906,2.6910000000000003,10.95,93.8,1.794,34.31
2024-06-22 01:25:00+00:00,3.945,2.658,10.86,93.5,1.835,28.46
2024-06-22 01:30:00+00:00,4.6080000000000005,3.4160000000000004,10.71,93.4,1.403,37.46
2024-06-22 01:35:00+00:00,4.0489999999999995,2.833,10.65,93.2,1.253,34.55
2024-06-22 01:40:00+00:00,3.904,2.784,10.61,93.1,1.2919999999999998,45.61
2024-06-22 01:45:00+00:00,3.859,2.66,10.56,93.1,1.7819999999999998,40.92
2024-06-22 01:50:00+00:00,3.4330000000000003,2.351,10.5,93.1,1.915,37.38
2024-06-22 01:55:00+00:00,3.9560000000000004,2.898,10.44,93.0,1.5530000000000002,26.95
2024-06-22 02:00:00+00:00,3.514,2.414,10.4,93.1,2.262,28.98
2024-06-22 02:05:00+00:00,3.585,2.54,10.41,93.3,2.227,29.81
2024-06-22 02:10:00+00:00,2.972,2.066,10.41,93.4,2.592,24.53
2024-06-22 02:15:00+00:00,3.125,2.021,10.41,93.4,2.485,30.28
2024-06-22 02:20:00+00:00,3.1689999999999996,2.0380000000000003,10.4,93.5,2.044,29.97
2024-06-22 02:25:00+00:00,3.372,2.197,10.39,93.7,2.405,27.13
2024-06-22 02:30:00+00:00,3.5789999999999997,2.457,10.37,93.7,2.274,21.51
2024-06-22 02:35:00+00:00,3.6519999999999997,2.576,10.33,93.8,2.262,14.8
2024-06-22 02:40:00+00:00,3.529,2.28,10.32,93.9,2.568,22.93
2024-06-22 02:45:00+00:00,3.969,2.7769999999999997,10.3,93.9,2.278,18.43
2024-06-22 02:50:00+00:00,4.1080000000000005,2.8989999999999996,10.31,94.1,2.526,19.4
2024-06-22 02:55:00+00:00,4.238,2.947,10.32,94.1,2.7710000000000004,22.1
2024-06-22 03:00:00+00:00,4.224,3.055,10.31,94.1,2.628,24.06
2024-06-22 03:05:00+00:00,4.4510000000000005,3.2439999999999998,10.33,94.3,2.3040000000000003,22.12
2024-06-22 03:10:00+00:00,4.797,3.47,10.37,94.2,2.324,20.01
2024-06-22 03:15:00+00:00,5.841,4.438,10.3,94.3,2.286,22.29
2024-06-22 03:20:00+00:00,7.2139999999999995,5.7410000000000005,10.28,94.2,2.6630000000000003,18.6
2024-06-22 03:25:00+00:00,10.56,9.15,10.28,94.2,2.344,18.43
2024-06-22 03:30:00+00:00,11.75,10.39,10.27,94.2,2.878,22.21
2024-06-22 03:35:00+00:00,9.93,8.75,10.27,94.3,2.378,20.79
2024-06-22 03:40:00+00:00,10.2,8.97,10.3,94.4,2.281,19.53
2024-06-22 03:45:00+00:00,9.19,7.765,10.35,94.4,2.312,19.37
2024-06-22 03:50:00+00:00,8.71,7.287000000000001,10.37,94.5,2.344,19.04
2024-06-22 03:55:00+00:00,8.94,7.784,10.4,94.5,2.63,20.68
2024-06-22 04:00:00+00:00,9.61,8.37,10.43,94.4,2.763,20.18
2024-06-22 04:05:00+00:00,9.96,8.42,10.46,94.6,2.286,18.14
2024-06-22 04:10:00+00:00,10.42,9.07,10.52,94.6,2.311,18.96
2024-06-22 04:15:00+00:00,10.6,9.33,10.54,94.7,2.7030000000000003,15.9
2024-06-22 04:20:00+00:00,9.83,8.46,10.6,94.8,2.6319999999999997,21.63
2024-06-22 04:25:00+00:00,9.34,7.932,10.69,94.8,2.066,21.71
2024-06-22 04:30:00+00:00,10.0,8.68,10.78,94.8,2.369,24.65
2024-06-22 04:35:00+00:00,11.75,10.63,10.87,94.8,2.5380000000000003,21.06
2024-06-22 04:40:00+00:00,18.31,17.12,10.94,95.0,2.47,20.68
2024-06-22 04:45:00+00:00,27.42,26.13,11.05,95.0,2.31,18.67
2024-06-22 04:50:00+00:00,36.06,34.77,11.14,95.0,2.136,17.16
2024-06-22 04:55:00+00:00,39.8,38.6,11.23,94.9,2.188,20.5
2024-06-22 05:00:00+00:00,41.94,40.62,11.31,95.0,2.5989999999999998,13.04
2024-06-22 05:05:00+00:00,43.87,42.63,11.36,94.8,2.033,11.74
2024-06-22 05:10:00+00:00,39.82,38.58,11.36,95.0,1.4980000000000002,8.42
2024-06-22 05:15:00+00:00,35.04,33.71,11.39,94.9,2.611,8.74
2024-06-22 05:20:00+00:00,39.0,37.83,11.34,95.0,2.2840000000000003,10.43
2024-06-22 05:25:00+00:00,49.16,47.91,11.28,94.9,2.339,13.47
2024-06-22 05:30:00+00:00,56.1,54.71,11.23,94.9,1.683,15.42
2024-06-22 05:35:00+00:00,45.85,44.43,11.24,95.0,1.9069999999999998,18.32
2024-06-22 05:40:00+00:00,37.91,36.81,11.21,95.1,2.242,14.43
2024-06-22 05:45:00+00:00,46.87,45.4,11.24,95.0,1.831,13.89
2024-06-22 05:50:00+00:00,68.47,67.19,11.28,95.0,2.151,14.89
2024-06-22 05:55:00+00:00,77.42,76.02,11.32,94.8,1.864,22.17
2024-06-22 06:00:00+00:00,73.14,71.82,11.32,94.8,2.231,18.2
2024-06-22 06:05:00+00:00,53.65,52.18,11.35,94.8,2.32,16.64
2024-06-22 06:10:00+00:00,49.18,47.97,11.39,94.9,1.974,16.93
2024-06-22 06:15:00+00:00,49.5,48.19,11.41,94.6,2.049,8.85
2024-06-22 06:20:00+00:00,60.95,59.53,11.41,94.7,2.171,5.961
2024-06-22 06:25:00+00:00,79.91,78.56,11.44,94.8,1.989,17.68
2024-06-22 06:30:00+00:00,73.32,71.87,11.49,94.7,2.474,13.98
2024-06-22 06:35:00+00:00,78.04,76.66,11.53,94.7,1.818,23.17
2024-06-22 06:40:00+00:00,79.81,78.21,11.59,94.6,1.74,24.56
2024-06-22 06:45:00+00:00,101.1,99.7,11.67,94.6,2.03,24.54
2024-06-22 06:50:00+00:00,115.4,113.9,11.7,94.6,2.248,22.34
2024-06-22 06:55:00+00:00,118.7,117.3,11.77,94.4,2.3930000000000002,24.9
2024-06-22 07:00:00+00:00,138.5,136.5,11.84,94.4,2.326,17.84
2024-06-22 07:05:00+00:00,126.9,125.5,11.88,94.3,2.557,20.69
2024-06-22 07:10:00+00:00,108.3,106.9,11.93,94.2,2.492,22.75
2024-06-22 07:15:00+00:00,92.6,91.0,11.97,93.8,2.344,15.36
2024-06-22 07:20:00+00:00,110.9,109.2,11.94,93.8,2.489,16.19
2024-06-22 07:25:00+00:00,112.9,111.3,12.02,93.8,2.7539999999999996,14.36
2024-06-22 07:30:00+00:00,86.9,85.2,12.08,93.4,3.167,12.0
2024-06-22 07:35:00+00:00,67.25,65.9,12.09,93.5,1.926,3.537
2024-06-22 07:40:00+00:00,104.3,102.9,12.09,93.3,1.821,357.2
2024-06-22 07:45:00+00:00,134.4,132.7,12.12,93.4,2.224,3.9560000000000004
2024-06-22 07:50:00+00:00,144.7,142.7,12.2,93.3,2.061,3.097
2024-06-22 07:55:00+00:00,166.0,163.8,12.3,93.4,2.16,13.09
2024-06-22 08:00:00+00:00,172.6,170.6,12.38,93.1,2.011,5.4879999999999995
2024-06-22 08:05:00+00:00,135.5,133.9,12.42,93.0,1.675,6.747000000000001
2024-06-22 08:10:00+00:00,142.5,140.8,12.47,92.7,1.117,351.9
2024-06-22 08:15:00+00:00,133.8,132.2,12.42,92.7,1.6580000000000001,350.9
2024-06-22 08:20:00+00:00,150.9,149.1,12.43,92.4,1.9680000000000002,0.46399999999999997
2024-06-22 08:25:00+00:00,139.7,137.4,12.4,92.2,2.226,8.02
2024-06-22 08:30:00+00:00,123.8,122.3,12.5,92.3,2.485,6.723
2024-06-22 08:35:00+00:00,134.2,132.2,12.5,92.2,2.077,8.22
2024-06-22 08:40:00+00:00,157.8,156.1,12.54,92.0,2.267,6.4479999999999995
2024-06-22 08:45:00+00:00,203.2,199.9,12.64,91.4,2.053,3.931
2024-06-22 08:50:00+00:00,223.8,220.7,12.74,91.4,2.315,358.0
2024-06-22 08:55:00+00:00,195.6,193.6,12.88,90.7,2.112,4.015
2024-06-22 09:00:00+00:00,216.4,213.4,12.99,90.4,2.199,5.242999999999999
2024-06-22 09:05:00+00:00,222.5,217.8,13.07,90.1,2.094,4.323
2024-06-22 09:10:00+00:00,244.6,236.4,13.26,88.7,1.85,357.7
2024-06-22 09:15:00+00:00,182.5,180.5,13.33,88.4,2.459,2.9210000000000003
2024-06-22 09:20:00+00:00,149.9,148.2,13.42,88.6,2.296,3.1069999999999998
2024-06-22 09:25:00+00:00,173.3,171.3,13.43,89.2,1.5759999999999998,1.4169999999999998
2024-06-22 09:30:00+00:00,229.5,222.3,13.48,89.2,2.127,357.5
2024-06-22 09:35:00+00:00,221.7,217.9,13.61,88.2,1.5430000000000001,357.2
2024-06-22 09:40:00+00:00,208.1,204.9,13.58,88.0,2.332,359.2
2024-06-22 09:45:00+00:00,267.6,264.2,13.72,87.4,2.36,354.3
2024-06-22 09:50:00+00:00,210.4,207.8,13.72,87.0,1.9080000000000001,352.5
2024-06-22 09:55:00+00:00,228.9,225.0,13.75,87.0,1.79,348.0
2024-06-22 10:00:00+00:00,213.8,210.9,13.6,87.2,1.6909999999999998,352.1
2024-06-22 10:05:00+00:00,301.9,299.4,13.67,87.2,2.0669999999999997,354.7
2024-06-22 10:10:00+00:00,422.3,411.7,13.92,86.7,2.0340000000000003,350.5
2024-06-22 10:15:00+00:00,334.8,329.1,14.19,84.4,1.7109999999999999,343.3
2024-06-22 10:20:00+00:00,158.8,156.2,14.06,84.9,1.751,336.3
2024-06-22 10:25:00+00:00,114.8,113.3,13.79,86.2,1.8319999999999999,344.3
